"","contig_ID","logFC","logCPM","PValue","FDR","sal25ppt","sal30ppt","sal35ppt"
"26","TR102543_c2_g1_i1",2.48188248096437,1.99470093449944,0.00748234129191396,0.485135465223994,"5.66459113010782","5.25692629156768","1.01074606560894"
"27","TR102544_c3_g1_i1",-2.60955149959917,1.9017763358557,0.00482195420486557,0.411486256360375,"0.95900308738441","4.25882596400226","5.87329375223357"
"28","TR102564_c0_g3_i1",2.63377496805423,1.31243351954766,0.00638764832837048,0.463305317363847,"3.52531871624298","3.32207984207423","0.56465866054257"
"29","TR102567_c3_g1_i7",3.25350993078817,2.00657170683954,0.00119619263769808,0.211055061978242,"3.84327930416254","8.29289648065935","0.399421211760059"
"30","TR102584_c2_g3_i7",-3.79148687512653,1.95605218209472,0.000101680640221752,0.0476750394402691,"0.554155407076904","3.00537182626994","7.72457812866498"
"31","TR102597_c3_g3_i4",-2.4697009012745,3.00595022996558,0.00596952060794332,0.452521833151248,"2.23297227621364","9.39494147822209","12.3871938729274"
"32","TR102605_c5_g2_i2",-2.6987167588423,0.751408482756411,0.00722522526574856,0.485135465223994,"0.323651991606385","2.68467169261938","2.12314416560137"
"33","TR102614_c2_g1_i1",-3.70374615266165,2.80708525023137,0.00010644416325815,0.0490366027500773,"1.10720197711191","4.98569849801205","14.4746572956242"
"34","TR102635_c8_g2_i1",2.50007872205894,2.20610965928398,0.00636167917440187,0.463305317363847,"6.87679433693345","5.67398843350756","1.21230548210472"
"35","TR102688_c9_g7_i3",2.55804208815417,0.896139288518588,0.00822807268120715,0.501289701326149,"2.51143445990045","2.63098676268666","0.42314327473114"
"36","TR103546_c2_g8_i1",-4.56226543837781,5.11486455802167,2.55565723593438e-06,0.0051765348445298,"3.75876963356782","10.4724195967309","88.8926371762111"
"37","TR104068_c1_g1_i1",-2.54527172294884,0.444892432564806,0.0110994043443565,0.555386993270283,"0.375876963356782","1.25983995148642","2.21336482167058"
"38","TR104405_c9_g1_i2",2.40890916421996,1.05266994819521,0.0107180260882562,0.548775940401536,"2.95921668634739","2.62072694108174","0.553975920329742"
"39","TR104574_c0_g1_i1",-2.41966932679416,1.36883961263705,0.00831533469183342,0.503072781511423,"0.939692408391955","1.25983995148642","5.04516981410206"
"40","TR104855_c0_g1_i4",2.43759891516275,0.652651114660867,0.0112223605773113,0.557681938090175,"2.92887401848041","0.788266109645658","0.537388703960281"
"41","TR104869_c5_g1_i2",3.02465453231594,3.84699286824511,0.000862462608931294,0.179939174195857,"27.9194517303756","11.3932838612705","3.42729777790888"
"42","TR104874_c1_g1_i2",-3.34142465982582,1.40719864528633,0.000620745010270959,0.152588766165538,"0.534738229611498","1.50928826188073","5.45659527507141"
"43","TR104917_c8_g1_i3",3.6525025439358,3.69334434444555,9.73624017673109e-05,0.0469546409589818,"26.9817326760413","9.1869104062329","2.14196753143037"
"44","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398"
"45","TR105529_c1_g1_i8",3.42013595992867,3.67938827448629,0.000254945302776946,0.0896522239029097,"17.408584942468","19.5972041453561","1.62267959478378"
"46","TR105540_c7_g4_i3",-2.62892738055665,1.50335917252469,0.00528941027087739,0.429928021343001,"0.789188139955872","2.54436489202227","4.90234268413896"
"47","TR105706_c2_g1_i2",-2.85026098867042,1.35418375031185,0.00251643064955439,0.304849318737165,"0.678736694273481","1.66485487389021","4.91936606357622"
"48","TR105707_c4_g12_i4",3.48593854648572,1.57558232522115,0.00043460260662246,0.124529034503886,"4.70648075051139","3.73717348408992","0.416438081300785"
"49","TR105715_c5_g1_i3",2.94701487902689,1.08179068418302,0.00232839365657798,0.290077562914031,"3.9600204243651","1.48591035678096","0.510047138516115"
"50","TR105749_c5_g4_i5",-2.94707313549005,3.19764998596186,0.00121937462990505,0.211999304012105,"2.48589988485641","5.29111519825114","19.1976197807598"
"51","TR106302_c0_g1_i1",-2.72880146796972,0.72038561635075,0.0055068861383662,0.436397027033783,"0.438523123916246","1.25983995148642","2.92945344044636"
"52","TR106396_c1_g1_i1",2.95920781182771,3.35769636505884,0.0011328929057854,0.204154558587761,"20.4489910529004","7.18259165741467","2.62595229917131"
"53","TR106403_c1_g1_i1",2.46782562707,1.40115119777183,0.00922022652767506,0.521669084813865,"3.38329987025468","4.00244853387478","0.60830751680522"
"54","TR106414_c0_g1_i3",4.26974469856185,2.80909195411848,2.19291634231249e-05,0.0194663278074019,"8.72670413517413","12.1693452713861","0.448623009766489"
"55","TR106424_c7_g8_i2",-2.4758608934215,2.07654132126823,0.00684287061680256,0.475321374888406,"1.30149904408708","3.81835442096382","7.25843698732463"
"56","TR106502_c1_g1_i1",2.39251398118357,0.140634457243956,0.0170125138873243,0.636890657684029,"1.84072273879464","0.787399969679011","0.347335529588923"
"57","TR106585_c3_g1_i1",-3.05465728223392,1.30172907575343,0.00195832163685886,0.266843854989008,"0.33521960515369","4.5089356903711","2.81447239290884"
"58","TR106592_c1_g1_i5",-2.6996645033519,1.26823546892128,0.00476778927351834,0.410633920450634,"0.603576963142265","2.49225476202892","3.94307688032347"
"59","TR106640_c8_g5_i12",4.11734854730765,2.94520125607632,2.88727615916286e-05,0.0235885933008181,"11.6524677717828","10.8567495219312","0.667625694025992"
"60","TR106660_c0_g1_i4",3.01586429126705,3.29069127651545,0.00176443145163319,0.249573407396093,"5.07571722084887","24.6444379509985","0.624028916935616"
"61","TR106889_c2_g1_i2",2.68340928282839,1.26520225212034,0.00448449665129156,0.405510609693039,"4.35137098938007","1.81101993026173","0.674021667370966"
"62","TR106894_c4_g1_i2",2.4110543216413,0.444496029945788,0.0155348549288345,0.615535198659093,"1.74841988582632","1.98561012553865","0.325494826716262"
"63","TR107121_c0_g1_i1",-2.6742024028361,0.616006581616339,0.0055068861383662,0.436397027033783,"0.455591070360672","0.787399969679011","2.92945344044636"
"64","TR107182_c14_g16_i6",-2.4819462369033,0.306721813024498,0.0144362368170599,0.598491473638224,"0.315132113770298","1.50232764614877","1.77879016862517"
"65","TR107190_c9_g4_i7",3.19350961994057,1.13525869593458,0.00124597306946249,0.212436310745595,"3.78586409800979","2.14775152729496","0.410276464231047"
"66","TR107190_c9_g6_i12",2.69168483948525,1.29641638585259,0.0045302090393399,0.40688252976215,"4.67991877843417","1.51235124776278","0.720997080762657"
"67","TR107191_c0_g1_i1",-2.75282992502544,1.01965604675912,0.00489988499724715,0.413533960817669,"0.469846204195978","2.28345991206913","3.18984930181937"
"68","TR107212_c2_g2_i8",-2.40305543118259,0.882260812091716,0.0172560919140268,0.636890657684029,"0.369480790363661","3.40841824874954","1.97138220264491"
"69","TR107219_c0_g1_i1",2.53730440630007,0.588367528327175,0.00926606948393951,0.523093898024224,"2.28658486042042","1.65353993632592","0.390593792059514"
"70","TR107235_c12_g4_i1",-3.15276128133581,1.74410583296114,0.000838477288169513,0.177859765299757,"0.80529446783571","1.49399695446956","7.19343567042939"
"71","TR107242_c9_g4_i2",-2.5186203430929,1.67892684125555,0.00817681668454054,0.501289701326149,"0.578722098940297","6.03195620772303","3.33515019246551"
"72","TR107657_c8_g2_i6",2.59046134197887,1.55446001572757,0.00638764832837048,0.463305317363847,"3.50831028365109","4.89878528935888","0.579165964969313"
"73","TR107673_c6_g1_i3",3.74604473229567,3.08562249300085,8.16789490540311e-05,0.0426397796102889,"16.3899583717711","7.51744136852037","1.21784214910716"
"74","TR107706_c0_g2_i1",2.48141186294237,0.792740261426624,0.0133626189885894,0.592366423821397,"2.10805583205806","2.78843526062368","0.374211637430885"
"75","TR107706_c2_g10_i2",2.7607488781721,1.3496789454954,0.00431643496382798,0.39819525903626,"3.83645087266156","3.14959987871605","0.562656867358265"
"76","TR107728_c0_g1_i1",-2.52572651183187,0.884661828864991,0.0134259629961206,0.592366423821397,"0.313230802797318","3.70077985749135","1.82277102961107"
"77","TR107841_c0_g1_i1",-2.73314957495416,0.897539825825365,0.00578184949834911,0.444747446554902,"0.432296095556635","2.12597991813333","2.89690395777473"
"78","TR107847_c0_g1_i1",-2.60085438093976,0.17694474522736,0.0108498450518767,0.550100254939153,"0.313230802797318","0.866139966646913","1.92041947762595"
"79","TR108716_c3_g1_i3",4.0047135901047,2.83531087444953,4.34273723486849e-05,0.0298487791043809,"10.3768040043104","10.5079313353634","0.642692790299526"
"80","TR108726_c6_g2_i1",3.47035635810333,2.21312366910502,0.00030989293669271,0.100317563089561,"7.19253098615314","6.04220028132856","0.645303258809791"
"81","TR108742_c0_g2_i1",-2.50086432740561,0.774122758352831,0.0104454501104939,0.544173562443611,"0.389978614098717","2.54612079395466","2.2259712363093"
"82","TR108745_c4_g1_i7",-2.63972158934596,1.71925298958932,0.00413810285478117,0.394948604872169,"1.12120026168892","1.1266748686143","7.00832676247585"
"83","TR108910_c7_g1_i2",-3.93742997258338,1.65921842456624,9.39431683001976e-05,0.0469546409589818,"0.406301071232486","2.44093990600494","6.28205015562385"
"84","TR108912_c5_g1_i1",2.59916770608703,3.46212903025444,0.00357735939463,0.365726493636313,"25.5600093852245","2.38997150596761","4.21493015959689"
"85","TR108912_c5_g1_i3",4.64123741344463,2.99016214043307,6.90141615331247e-06,0.00988367837496806,"10.0907929582762","13.6628067938763","0.400534404067429"
"86","TR108955_c7_g1_i4",2.53486090419435,1.88923773602725,0.00606462005179253,0.453394862948157,"6.77295832580614","2.76819908140293","1.16541469736797"
"87","TR108987_c5_g2_i4",3.32058700438688,2.53105346649957,0.000381775670053749,0.11398079220221,"11.6678474042001","4.03702326654338","1.16427872042273"
"88","TR109364_c1_g1_i1",-2.49602376645665,0.682541604933792,0.0105235603833158,0.545995953576174,"0.469846204195978","1.41731994542222","2.66905757907335"
"89","TR109783_c5_g2_i1",-2.54643054927971,0.433370695263065,0.00971704196127373,0.532387988920655,"0.413013607336432","0.84257308555442","2.43209409027564"
"90","TR110440_c5_g1_i4",-2.54239500662251,0.957883051904969,0.00755859858125386,0.486962232770398,"0.629988584434135","1.07371434665369","3.6892885639328"
"91","TR110491_c1_g1_i1",-2.42496572562012,2.98161119122151,0.00654864381911603,0.464721093021149,"3.15185363006774","2.89515945251397","16.9434053583363"
"92","TR110505_c4_g3_i2",2.42312704146763,3.77198587657238,0.00653498467036163,0.464721093021149,"15.1307705445259","23.3871964194121","2.81790961827896"
"93","TR110528_c4_g2_i2",2.75868016301384,1.72251712707926,0.00327156684842433,0.354764149777726,"5.99141614974655","2.6657189753492","0.881885918660238"
"94","TR110535_c1_g1_i4",-2.87909115629305,1.18369464002255,0.00291374834680165,0.334572310170843,"0.483944722629885","2.62457732693347","3.58568356058901"
"95","TR110642_c0_g1_i1",-2.54919877599597,0.487572424716844,0.00961152898942039,0.530761837476848,"0.438523123916246","0.787399969679011","2.58608243784684"
"96","TR110909_c8_g7_i4",3.75068395912701,1.69387222895444,0.000230087785367152,0.083821476801596,"4.98365868790673","4.33069983323456","0.36654297931345"
"97","TR110951_c4_g1_i1",-2.55944860164634,0.617729566887313,0.0113492177962697,0.559048337322477,"0.34455388307705","2.20471991510123","2.05061740831245"
"98","TR110992_c22_g2_i1",2.7222912186339,0.398168550595391,0.0055837502911207,0.437016920002736,"2.22396375832518","1.10066704761581","0.3336191775911"
"99","TR111007_c3_g1_i2",-2.65875091476835,2.25920512093058,0.00416155793299472,0.395371427037498,"0.957173819496073","7.5264334761741","6.06562864534021"
"100","TR111224_c0_g1_i1",4.87606626806437,4.20069374310254,1.24437955154983e-06,0.00315064458656901,"23.5575248629413","31.1571018402106","0.798354181280044"
"101","TR111225_c13_g2_i1",-2.88264058972182,0.804690231772755,0.00363232567963248,0.365726493636313,"0.357292979826817","2.12435787419579","2.66047102554457"
"102","TR111249_c2_g4_i2",-2.66180290525933,1.81972894658693,0.00479761594758733,0.411479413199962,"0.672644355159073","5.85196444865411","4.27791340856649"
"103","TR111250_c8_g2_i22",4.41824293402691,1.83393025754113,1.38770250119343e-05,0.0146396831782152,"8.36648871195721","1.27679267283361","0.387504846153977"
"104","TR111252_c0_g3_i1",-2.5502243982478,3.12324196328995,0.00461740439875017,0.409929130653664,"2.26283570095233","10.5543879335744","13.2733860881451"
"105","TR111253_c1_g1_i3",-2.50236278933084,1.79816569802983,0.00643486331760462,0.463305317363847,"1.14586405510118","2.36121565907494","6.51123106311477"
"106","TR111270_c5_g1_i2",2.59347871343471,11.545205102855,0.0032817048253466,0.354764149777726,"5461.5549237346","2598.66399393134","904.898402909078"
"107","TR111299_c2_g1_i3",-2.53278839304462,5.49787005876131,0.00419412287329382,0.396103547986851,"10.5927766428392","63.8019959231297","61.318342930943"
"108","TR111302_c5_g1_i6",-3.84654017869484,1.57234230430284,0.000125281377311017,0.0547983127264219,"0.334871918962585","3.64758311553984","4.87070458698214"
"109","TR111302_c5_g1_i8",2.9200924668908,0.705969654010712,0.00308603893221066,0.347268532109519,"2.72953080327217","1.55685509404904","0.35715896345922"
"110","TR111320_c0_g1_i1",-3.03630042438504,1.2104596836909,0.00203679668932383,0.270706852372651,"0.362658623478735","3.70077985749135","3.00394293154037"
"111","TR111619_c10_g2_i1",-3.18340617059918,0.736515363437635,0.00144573894304193,0.227369588986762,"0.350051083666143","1.06048602716309","3.21229868001799"
"112","TR111689_c0_g1_i4",-3.22762144092189,2.6630708278092,0.000521931161546205,0.13837460815904,"1.34549544264799","4.60468352668407","12.6369460534668"
"113","TR111694_c1_g1_i6",-3.38321242992143,1.53100718082354,0.00064162936061537,0.15471822648972,"0.466187668419305","3.1492140527309","4.90182189241622"
"114","TR111736_c5_g3_i1",4.18408740707335,2.41901266667395,4.36196068905602e-05,0.0298487791043809,"6.79560491284838","9.15147740759734","0.370074598183321"
"115","TR111766_c7_g2_i3",3.22315759535195,0.903814453064109,0.00107543343895631,0.200212494418638,"3.6819967638022","1.09655681977408","0.390727244938468"
"116","TR111782_c0_g1_i2",2.96713147992699,2.25675773402837,0.00149886373792752,0.232108446364446,"8.43430318076283","4.55058914876712","1.07510290274728"
"117","TR112435_c2_g7_i1",-2.72462726156499,1.96003855724511,0.00328576140933199,0.354764149777726,"1.02113554942729","3.62362253446251","6.77198496879717"
"118","TR112465_c0_g1_i2",2.75198901141821,3.60691606972214,0.00227752545211201,0.28832333461012,"18.5563252500779","15.2011501146382","2.7512157282848"
"119","TR112708_c6_g1_i1",2.60795251469726,0.640589369421657,0.00882628575246906,0.514321585654233,"2.00467713790284","2.36219990903703","0.325494826716262"
"120","TR112708_c7_g3_i1",-3.1564656918777,0.801387696804181,0.00159643306073517,0.241877461257338,"0.377559012767804","1.05884823522615","3.39806834246976"
"121","TR112743_c0_g1_i2",-2.50088666210413,1.29257963024633,0.00858680615063648,0.512153933870354,"0.523173748372221","3.99462177817617","2.97993443312178"
"122","TR112779_c0_g2_i2",-2.64029104720025,1.61167919919802,0.00456932785732977,0.407362014153988,"0.805999237142004","3.12059206383307","5.04595100168618"
"123","TR113046_c1_g4_i6",-3.34006283198035,0.893391313403513,0.000909098053954856,0.183406005004645,"0.370260735062626","0.975541318434115","3.78586287901951"
"124","TR113109_c1_g1_i3",-2.80265291721398,4.02000718363484,0.00184862656238997,0.257172395237096,"3.7986752378442","18.230986457966","26.528056223754"
"125","TR113111_c0_g1_i1",3.26527577657824,1.89183134631558,0.000637791477268729,0.154528635530784,"7.86209315021269","1.88975992722963","0.81412115068618"
"126","TR113243_c0_g1_i1",-2.45198478737739,0.490724085620985,0.0137301262196103,0.592903492908302,"0.407200043636514","1.33857994845432","2.24591430434221"
"127","TR113311_c0_g1_i1",-2.82630215036779,0.655659941210147,0.0055837502911207,0.437016920002736,"0.313230802797318","2.12597991813333","2.24591430434221"
"128","TR113508_c3_g3_i1",3.27046618825656,1.2840968710782,0.000812670317798893,0.176927648098309,"4.90801344903118","1.41731994542222","0.505047537977753"
"129","TR113562_c6_g6_i1",3.29473390355792,2.44660500940807,0.000742765212830553,0.166425419678379,"5.28060148895859","11.0464341746269","0.534524349485178"
"130","TR113621_c4_g3_i2",-4.54976414329477,2.73757801384998,7.02658915239247e-06,0.00988367837496806,"0.426288328758983","9.63100398913186","10.0738044910069"
"131","TR113975_c0_g1_i3",-2.95653275259467,0.70674868663607,0.00325685331765921,0.354764149777726,"0.34455388307705","1.65353993632592","2.70160706174497"
"132","TR114656_c3_g1_i3",-2.40843346113023,1.97947704583267,0.00850978827793177,0.509962909843679,"1.0023479658755","5.54790995036256","5.33863594986944"
"133","TR114663_c0_g19_i1",2.83607968790195,0.59961960662085,0.00410169596899879,0.393374394845001,"2.4033165836989","1.61234316991232","0.333130935351025"
"134","TR114692_c1_g1_i1",-4.11649582976177,3.34836840144189,2.41275333069815e-05,0.0207079666372699,"0.804909193948269","15.9657154851965","14.0268415130279"
"135","TR114706_c0_g2_i1",3.31631080568046,3.44899314302879,0.000376261599978219,0.11398079220221,"12.5712676856281","19.3164173161685","1.25844111884348"
"136","TR114723_c2_g1_i2",3.01764119439914,1.72395405459693,0.0017706911549289,0.249761166304428,"4.84289276512962","4.45744760635379","0.594506536152451"
"137","TR115108_c0_g1_i1",2.97722520814453,1.34746941212577,0.00171961325920293,0.247977075547523,"4.64950406748256","2.04825566712632","0.586951801224366"
"138","TR115178_c0_g1_i1",2.47687057811949,0.593791528700438,0.0110994043443565,0.555386993270283,"2.19261561958123","1.81101993026173","0.390593792059514"
"139","TR115191_c0_g1_i1",2.74035815654647,1.03226461424372,0.00471145689088101,0.409929130653664,"2.67944206559685","3.10365509048528","0.397578911040845"
"140","TR115225_c7_g1_i2",2.62015999536199,0.584608825544056,0.00741819798950957,0.485135465223994,"2.75690717543665","0.880494268094161","0.445068606258748"
"141","TR115239_c2_g1_i3",-2.59159715806256,2.73249529381668,0.00418801259638993,0.396103547986851,"2.00259102075621","5.50135886415514","12.0909935806156"
"142","TR115254_c8_g9_i2",3.41570848052331,1.69603312999777,0.000581837481456522,0.145856863297007,"4.9804637337182","4.23184176704136","0.463084744917493"
"143","TR115327_c3_g1_i3",2.98807440644555,3.79507101296478,0.00104958344163025,0.198316441482361,"21.956696199085","16.8530365110278","2.76388073199233"
"144","TR115343_c1_g1_i3",-2.8498668500896,1.84361484227462,0.00214143701901508,0.278156622060624,"0.878897441877024","3.25889099450749","6.36104775006789"
"145","TR115348_c1_g2_i6",-2.45322084579691,1.96578482488317,0.00715599516937266,0.485135465223994,"1.09630780979061","4.48817982717037","6.02165429425084"
"146","TR115378_c6_g4_i3",-2.88572292006718,0.480654477378786,0.00429334258671498,0.398180003490977,"0.340450559560405","0.969116134681534","2.54169145337927"
"147","TR115449_c0_g1_i1",-2.54095870921728,0.849548322161738,0.00816701089839812,0.501289701326149,"0.595138525314905","0.866139966646913","3.482794645864"
"148","TR115906_c7_g3_i5",2.47437414288477,1.54403849612338,0.00694350558558294,0.479679721477147,"5.74089415366925","1.42912307096771","1.0297712382305"
"149","TR115916_c9_g3_i3",-2.76649366609274,1.65794859846158,0.00311339291061968,0.348796438513184,"0.887586464346621","2.10169650306843","6.06276429086511"
"150","TR115922_c48_g35_i1",4.23703634360751,1.87213121452822,3.91156066682053e-05,0.0286008962686261,"6.46589816982392","3.9947792581701","0.339110275317803"
"151","TR115922_c49_g1_i4",-2.98552838385801,2.30331439687852,0.0013037539201801,0.2137166506981,"1.03450110778265","5.40850865973059","8.22102283837263"
"152","TR115956_c3_g2_i6",-2.77187690871694,1.66794979954269,0.00403197485783019,0.389407048668445,"0.539468014733738","5.53739816076735","3.70780921957295"
"153","TR115968_c6_g1_i5",3.29309460582998,2.61645238865294,0.000447082015745646,0.125774106185156,"11.3148049663673","5.62205153150754","1.15073813563134"
"154","TR116000_c5_g1_i1",2.43030516220936,0.659331568031195,0.0138528649442523,0.592903492908302,"1.95287816004425","2.46486111708378","0.359059853247243"
"155","TR116771_c6_g1_i1",2.84103260551005,1.53171332874934,0.00359261903364647,0.365726493636313,"3.60086998587769","4.72534469803768","0.499107257390182"
"156","TR116899_c0_g1_i2",2.52214745573268,0.786274059795812,0.00820765673308459,0.501289701326149,"2.83741062406359","1.57479993935802","0.490650901792093"
"157","TR116904_c0_g1_i4",2.59966161333794,1.56421387431349,0.00741819798950957,0.485135465223994,"2.75005681777948","6.08734979558995","0.450364407089421"
"158","TR117014_c0_g1_i1",-2.62940597305209,0.599969723799435,0.00741819798950957,0.485135465223994,"0.438523123916246","1.02361996058271","2.7341565444166"
"159","TR117093_c1_g1_i2",-2.57953817691107,4.78822403599502,0.00935213973104775,0.525026221397778,"0.355520093482984","81.8966834463443","2.14497835857749"
"160","TR117163_c4_g1_i1",2.50039209438844,1.01384106798091,0.00928434370542518,0.523541866988107,"3.21619123696231","2.05562573084251","0.565107843403438"
"161","TR117166_c9_g1_i1",4.37733893516622,3.31725124516544,7.59524361220793e-06,0.0102516649124845,"25.6894989991009","2.08079890787315","1.23227784467203"
"162","TR117166_c9_g1_i2",2.89191877866698,6.05342912718285,0.00123085025829533,0.211999304012105,"126.175318752013","55.6674455763728","16.9954194316456"
"163","TR117315_c2_g3_i2",-2.69986371524416,2.19127951600138,0.00360978774042548,0.365726493636313,"0.929468554988651","6.84297817649242","6.06107171776618"
"164","TR117346_c1_g1_i5",-2.75138811732118,1.1260131625768,0.00448008341454019,0.405510609693039,"0.479036395950051","2.75589989387654","3.24854252897284"
"165","TR117353_c6_g2_i2",-2.62345573653722,3.27159152338634,0.00361658473592148,0.365726493636313,"2.42445026596364","11.5245434362159","14.9606536213942"
"166","TR117355_c3_g16_i2",3.87434237707709,1.74994500799238,0.000127598856247769,0.0549906002288706,"5.20514418856472","4.51332150820222","0.351208918026847"
"167","TR117702_c0_g1_i1",3.02924246065085,1.4395942012452,0.00173305082851689,0.247977075547523,"3.99460110499392","3.62096112256499","0.485804283822288"
"168","TR118226_c0_g4_i2",-2.41313556648274,1.36014135379275,0.00938945843796927,0.52518019271139,"0.714394888863928","3.06899374382001","3.82235084909441"
"169","TR118239_c2_g1_i1",2.6412720017227,0.846820666852642,0.00561767296240356,0.438316985316166,"3.09520583938184","1.4929260905108","0.492769873114016"
"170","TR118326_c2_g1_i4",2.55860217817647,0.639766301759084,0.00822807268120715,0.501289701326149,"2.51856672528015","1.48193398693408","0.4241881131249"
"171","TR118335_c2_g1_i1",2.94452313790014,1.6091330170709,0.00363232567963248,0.365726493636313,"2.64032893525155","6.67536434494685","0.339507379006397"
"172","TR118366_c8_g1_i1",3.26642874872492,1.76939049603662,0.000947707748238388,0.188196176295276,"3.77671775856811","6.3867586340604","0.388907728857124"
"173","TR118397_c9_g3_i4",3.34213928376593,2.69326059522768,0.000392781283270833,0.115647413065068,"11.5948333040681","6.41479007298097","1.13975594017793"
"174","TR118718_c10_g25_i1",-2.50304780504046,0.917163191907149,0.0124961164687714,0.583332966336208,"0.32093941285416","3.81781111498475","1.83797814791525"
"175","TR118732_c3_g2_i1",-2.91019955629923,2.03852883707559,0.00197977816645233,0.266843854989008,"0.88418791013627","4.64565982110617","6.67264394768337"
"176","TR118740_c1_g1_i2",-2.77042596592242,3.40994791939975,0.00217382078597853,0.279785281292431,"3.08287081036768","7.27607965581466","21.0579529133739"
"177","TR118764_c5_g1_i8",2.67444737716207,1.98375387349297,0.0035709490528723,0.365726493636313,"7.42231710308526","2.85578158003032","1.15928888472917"
"178","TR118772_c0_g2_i4",4.01781667450644,1.88774438546885,4.79834816370239e-05,0.0315556823783846,"8.89014796807377","0.92573039635222","0.545070381870785"
"179","TR118787_c10_g11_i4",-2.59310098080324,0.808620554133732,0.00721870550438281,0.485135465223994,"0.563082484956627","0.805848750968591","3.41769568052075"
"180","TR118790_c2_g1_i1",-2.68894832815274,0.763754893732063,0.00607952746833995,0.453394862948157,"0.365665639185589","2.32103463862222","2.37971220781219"
"181","TR118821_c4_g2_i2",2.87993358980211,1.12829752456438,0.00244988675663537,0.299655472421503,"4.53802522476699","0.834415621868545","0.61303370168914"
