"","contig_ID","logFC","logCPM","PValue","FDR","sal25ppt","sal30ppt","sal35ppt","species","gene_name"
"20","TR102246_c3_g1_i1",-3.89152433347954,5.14647205478508,3.52777285174711e-05,0.0272919283003272,"3.64469097518904","48.5807671092647","54.1463899190769","sp-P9WKC1-Y1425_MYCTU","sp-P9WKC1-Y1425_MYCTU Putative diacyglycerol O-acyltransferase Rv1425 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) GN=Rv1425 PE=1 SV=1"
"21","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-A8WHP9-LRRC3_DANRE","sp-A8WHP9-LRRC3_DANRE Leucine-rich repeat-containing protein 3 OS=Danio rerio GN=lrrc3 PE=2 SV=1"
"22","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-O75093-SLIT1_HUMAN","sp-O75093-SLIT1_HUMAN Slit homolog 1 protein OS=Homo sapiens GN=SLIT1 PE=2 SV=4"
"23","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-O75093-SLIT1_HUMAN","sp-O75093-SLIT1_HUMAN Slit homolog 1 protein OS=Homo sapiens GN=SLIT1 PE=2 SV=4"
"24","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-Q80TR4-SLIT1_MOUSE","sp-Q80TR4-SLIT1_MOUSE Slit homolog 1 protein OS=Mus musculus GN=Slit1 PE=1 SV=2"
"25","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-Q80TR4-SLIT1_MOUSE","sp-Q80TR4-SLIT1_MOUSE Slit homolog 1 protein OS=Mus musculus GN=Slit1 PE=1 SV=2"
"26","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-O88279-SLIT1_RAT","sp-O88279-SLIT1_RAT Slit homolog 1 protein OS=Rattus norvegicus GN=Slit1 PE=1 SV=1"
"27","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-O88279-SLIT1_RAT","sp-O88279-SLIT1_RAT Slit homolog 1 protein OS=Rattus norvegicus GN=Slit1 PE=1 SV=1"
"28","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-Q9R1B9-SLIT2_MOUSE","sp-Q9R1B9-SLIT2_MOUSE Slit homolog 2 protein OS=Mus musculus GN=Slit2 PE=2 SV=2"
"29","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-Q9R1B9-SLIT2_MOUSE","sp-Q9R1B9-SLIT2_MOUSE Slit homolog 2 protein OS=Mus musculus GN=Slit2 PE=2 SV=2"
"30","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-P24014-SLIT_DROME","sp-P24014-SLIT_DROME Protein slit OS=Drosophila melanogaster GN=sli PE=1 SV=2"
"31","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-P24014-SLIT_DROME","sp-P24014-SLIT_DROME Protein slit OS=Drosophila melanogaster GN=sli PE=1 SV=2"
"32","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-Q9BY71-LRRC3_HUMAN","sp-Q9BY71-LRRC3_HUMAN Leucine-rich repeat-containing protein 3 OS=Homo sapiens GN=LRRC3 PE=1 SV=1"
"33","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-A4IFA6-ISLR_BOVIN","sp-A4IFA6-ISLR_BOVIN Immunoglobulin superfamily containing leucine-rich repeat protein OS=Bos taurus GN=ISLR PE=2 SV=1"
"34","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-P59035-LRRC3_RAT","sp-P59035-LRRC3_RAT Leucine-rich repeat-containing protein 3 OS=Rattus norvegicus GN=Lrrc3 PE=2 SV=1"
"35","TR102531_c1_g1_i13",4.10651003615768,2.42429263790528,3.31474844305253e-05,0.0262269111967647,"11.3565899554604","3.60291391525995","0.65551403152388","sp-Q5NVQ6-ISLR_PONAB","sp-Q5NVQ6-ISLR_PONAB Immunoglobulin superfamily containing leucine-rich repeat protein OS=Pongo abelii GN=ISLR PE=2 SV=1"
"36","TR102539_c10_g13_i3",4.39323803691267,3.82278980877902,6.05691150092855e-06,0.00988367837496806,"35.5767545817194","4.33947934289648","1.68924979674379","sp-P63696-Y941_MYCBO","sp-P63696-Y941_MYCBO Uncharacterized transporter Mb0941 OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) GN=Mb0941 PE=3 SV=1"
"37","TR102539_c10_g13_i3",4.39323803691267,3.82278980877902,6.05691150092855e-06,0.00988367837496806,"35.5767545817194","4.33947934289648","1.68924979674379","sp-P9WPR7-Y917_MYCTU","sp-P9WPR7-Y917_MYCTU Uncharacterized transporter Rv0917 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) GN=Rv0917 PE=3 SV=1"
"38","TR102539_c10_g13_i3",4.39323803691267,3.82278980877902,6.05691150092855e-06,0.00988367837496806,"35.5767545817194","4.33947934289648","1.68924979674379","sp-P9WPR6-Y917_MYCTO","sp-P9WPR6-Y917_MYCTO Uncharacterized transporter MT0942 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) GN=MT0942 PE=3 SV=1"
"39","TR102539_c10_g13_i3",4.39323803691267,3.82278980877902,6.05691150092855e-06,0.00988367837496806,"35.5767545817194","4.33947934289648","1.68924979674379","sp-G3XCN6-BETS_RHIML","sp-G3XCN6-BETS_RHIML Glycine betaine/proline betaine transporter BetS OS=Rhizobium meliloti GN=betS PE=1 SV=1"
"40","TR102539_c10_g13_i3",4.39323803691267,3.82278980877902,6.05691150092855e-06,0.00988367837496806,"35.5767545817194","4.33947934289648","1.68924979674379","sp-Q6F754-GBTR_ACIAD","sp-Q6F754-GBTR_ACIAD Glycine betaine transporter OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) GN=ACIAD3460 PE=1 SV=1"
"41","TR102539_c10_g13_i3",4.39323803691267,3.82278980877902,6.05691150092855e-06,0.00988367837496806,"35.5767545817194","4.33947934289648","1.68924979674379","sp-Q9X4A5-BETL_LISMN","sp-Q9X4A5-BETL_LISMN Glycine betaine transporter BetL OS=Listeria monocytogenes GN=betL PE=1 SV=1"
"42","TR102539_c10_g13_i3",4.39323803691267,3.82278980877902,6.05691150092855e-06,0.00988367837496806,"35.5767545817194","4.33947934289648","1.68924979674379","sp-Q6FDF5-BETT2_ACIAD","sp-Q6FDF5-BETT2_ACIAD Osmo-dependent choline transporter BetT2 OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) GN=betT2 PE=1 SV=1"
"43","TR102539_c10_g13_i3",4.39323803691267,3.82278980877902,6.05691150092855e-06,0.00988367837496806,"35.5767545817194","4.33947934289648","1.68924979674379","sp-P45335-Y1706_HAEIN","sp-P45335-Y1706_HAEIN Uncharacterized transporter HI_1706 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) GN=HI_1706 PE=3 SV=1"
"44","TR102539_c10_g13_i5",4.44831492053523,2.66725887581232,7.69310136013294e-06,0.0102516649124845,"15.3453649675223","2.27557803837265","0.699104298717722","sp-P63696-Y941_MYCBO","sp-P63696-Y941_MYCBO Uncharacterized transporter Mb0941 OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) GN=Mb0941 PE=3 SV=1"
"45","TR102539_c10_g13_i5",4.44831492053523,2.66725887581232,7.69310136013294e-06,0.0102516649124845,"15.3453649675223","2.27557803837265","0.699104298717722","sp-P9WPR7-Y917_MYCTU","sp-P9WPR7-Y917_MYCTU Uncharacterized transporter Rv0917 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) GN=Rv0917 PE=3 SV=1"
"46","TR102539_c10_g13_i5",4.44831492053523,2.66725887581232,7.69310136013294e-06,0.0102516649124845,"15.3453649675223","2.27557803837265","0.699104298717722","sp-P9WPR6-Y917_MYCTO","sp-P9WPR6-Y917_MYCTO Uncharacterized transporter MT0942 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) GN=MT0942 PE=3 SV=1"
"47","TR102539_c10_g13_i5",4.44831492053523,2.66725887581232,7.69310136013294e-06,0.0102516649124845,"15.3453649675223","2.27557803837265","0.699104298717722","sp-G3XCN6-BETS_RHIML","sp-G3XCN6-BETS_RHIML Glycine betaine/proline betaine transporter BetS OS=Rhizobium meliloti GN=betS PE=1 SV=1"
"48","TR102539_c10_g13_i5",4.44831492053523,2.66725887581232,7.69310136013294e-06,0.0102516649124845,"15.3453649675223","2.27557803837265","0.699104298717722","sp-Q9X4A5-BETL_LISMN","sp-Q9X4A5-BETL_LISMN Glycine betaine transporter BetL OS=Listeria monocytogenes GN=betL PE=1 SV=1"
"49","TR102539_c10_g13_i5",4.44831492053523,2.66725887581232,7.69310136013294e-06,0.0102516649124845,"15.3453649675223","2.27557803837265","0.699104298717722","sp-Q6F754-GBTR_ACIAD","sp-Q6F754-GBTR_ACIAD Glycine betaine transporter OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) GN=ACIAD3460 PE=1 SV=1"
"50","TR102539_c10_g13_i5",4.44831492053523,2.66725887581232,7.69310136013294e-06,0.0102516649124845,"15.3453649675223","2.27557803837265","0.699104298717722","sp-P45335-Y1706_HAEIN","sp-P45335-Y1706_HAEIN Uncharacterized transporter HI_1706 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) GN=HI_1706 PE=3 SV=1"
"51","TR102539_c10_g13_i5",4.44831492053523,2.66725887581232,7.69310136013294e-06,0.0102516649124845,"15.3453649675223","2.27557803837265","0.699104298717722","sp-Q6FDF5-BETT2_ACIAD","sp-Q6FDF5-BETT2_ACIAD Osmo-dependent choline transporter BetT2 OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) GN=betT2 PE=1 SV=1"
"52","TR103546_c2_g8_i1",-4.56226543837781,5.11486455802167,2.55565723593438e-06,0.0051765348445298,"3.75876963356782","10.4724195967309","88.8926371762111","sp-Q8N6F8-WBS27_HUMAN","sp-Q8N6F8-WBS27_HUMAN Williams-Beuren syndrome chromosomal region 27 protein OS=Homo sapiens GN=WBSCR27 PE=1 SV=2"
"53","TR103546_c2_g8_i1",-4.56226543837781,5.11486455802167,2.55565723593438e-06,0.0051765348445298,"3.75876963356782","10.4724195967309","88.8926371762111","sp-Q8EXJ3-MENG_LEPIN","sp-Q8EXJ3-MENG_LEPIN Demethylmenaquinone methyltransferase OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601) GN=menG PE=3 SV=1"
"54","TR103546_c2_g8_i1",-4.56226543837781,5.11486455802167,2.55565723593438e-06,0.0051765348445298,"3.75876963356782","10.4724195967309","88.8926371762111","sp-Q75FL1-MENG_LEPIC","sp-Q75FL1-MENG_LEPIC Demethylmenaquinone methyltransferase OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar copenhageni (strain Fiocruz L1-130) GN=menG PE=3 SV=1"
"55","TR103546_c2_g8_i1",-4.56226543837781,5.11486455802167,2.55565723593438e-06,0.0051765348445298,"3.75876963356782","10.4724195967309","88.8926371762111","sp-Q89AK7-BIOC_BUCBP","sp-Q89AK7-BIOC_BUCBP Malonyl-[acyl-carrier protein] O-methyltransferase OS=Buchnera aphidicola subsp. Baizongia pistaciae (strain Bp) GN=bioC PE=3 SV=1"
"56","TR103546_c2_g8_i1",-4.56226543837781,5.11486455802167,2.55565723593438e-06,0.0051765348445298,"3.75876963356782","10.4724195967309","88.8926371762111","sp-P54458-YQEM_BACSU","sp-P54458-YQEM_BACSU Putative methyltransferase YqeM OS=Bacillus subtilis (strain 168) GN=yqeM PE=3 SV=1"
"57","TR103546_c2_g8_i1",-4.56226543837781,5.11486455802167,2.55565723593438e-06,0.0051765348445298,"3.75876963356782","10.4724195967309","88.8926371762111","sp-Q5FKI8-PRMA_LACAC","sp-Q5FKI8-PRMA_LACAC Ribosomal protein L11 methyltransferase OS=Lactobacillus acidophilus (strain ATCC 700396 / NCK56 / N2 / NCFM) GN=prmA PE=3 SV=1"
"58","TR103546_c2_g8_i1",-4.56226543837781,5.11486455802167,2.55565723593438e-06,0.0051765348445298,"3.75876963356782","10.4724195967309","88.8926371762111","sp-A8YUZ6-PRMA_LACH4","sp-A8YUZ6-PRMA_LACH4 Ribosomal protein L11 methyltransferase OS=Lactobacillus helveticus (strain DPC 4571) GN=prmA PE=3 SV=1"
"59","TR103546_c2_g8_i1",-4.56226543837781,5.11486455802167,2.55565723593438e-06,0.0051765348445298,"3.75876963356782","10.4724195967309","88.8926371762111","sp-Q73HZ4-UBIE_WOLPM","sp-Q73HZ4-UBIE_WOLPM Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE OS=Wolbachia pipientis wMel GN=ubiE PE=3 SV=1"
"60","TR103546_c2_g8_i1",-4.56226543837781,5.11486455802167,2.55565723593438e-06,0.0051765348445298,"3.75876963356782","10.4724195967309","88.8926371762111","sp-A6H162-PRMC_FLAPJ","sp-A6H162-PRMC_FLAPJ Release factor glutamine methyltransferase OS=Flavobacterium psychrophilum (strain JIP02/86 / ATCC 49511) GN=prmC PE=3 SV=1"
"61","TR103546_c2_g8_i1",-4.56226543837781,5.11486455802167,2.55565723593438e-06,0.0051765348445298,"3.75876963356782","10.4724195967309","88.8926371762111","sp-D2T333-BIOC_ERWP6","sp-D2T333-BIOC_ERWP6 Malonyl-[acyl-carrier protein] O-methyltransferase OS=Erwinia pyrifoliae (strain DSM 12163 / CIP 106111 / Ep16/96) GN=bioC PE=3 SV=1"
"62","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q5FVC7-ACAP2_RAT","sp-Q5FVC7-ACAP2_RAT Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Rattus norvegicus GN=Acap2 PE=1 SV=1"
"63","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q5FVC7-ACAP2_RAT","sp-Q5FVC7-ACAP2_RAT Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Rattus norvegicus GN=Acap2 PE=1 SV=1"
"64","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q5ZK62-ACAP2_CHICK","sp-Q5ZK62-ACAP2_CHICK Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Gallus gallus GN=ACAP2 PE=2 SV=1"
"65","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q5ZK62-ACAP2_CHICK","sp-Q5ZK62-ACAP2_CHICK Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Gallus gallus GN=ACAP2 PE=2 SV=1"
"66","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q15057-ACAP2_HUMAN","sp-Q15057-ACAP2_HUMAN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens GN=ACAP2 PE=1 SV=3"
"67","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q15057-ACAP2_HUMAN","sp-Q15057-ACAP2_HUMAN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens GN=ACAP2 PE=1 SV=3"
"68","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q6ZQK5-ACAP2_MOUSE","sp-Q6ZQK5-ACAP2_MOUSE Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Mus musculus GN=Acap2 PE=1 SV=2"
"69","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q6ZQK5-ACAP2_MOUSE","sp-Q6ZQK5-ACAP2_MOUSE Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Mus musculus GN=Acap2 PE=1 SV=2"
"70","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q6IVG4-ACAP2_RABIT","sp-Q6IVG4-ACAP2_RABIT Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Oryctolagus cuniculus GN=ACAP2 PE=2 SV=1"
"71","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q6IVG4-ACAP2_RABIT","sp-Q6IVG4-ACAP2_RABIT Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Oryctolagus cuniculus GN=ACAP2 PE=2 SV=1"
"72","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-A5PK26-ACAP1_BOVIN","sp-A5PK26-ACAP1_BOVIN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 OS=Bos taurus GN=ACAP1 PE=2 SV=1"
"73","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q96P50-ACAP3_HUMAN","sp-Q96P50-ACAP3_HUMAN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3 OS=Homo sapiens GN=ACAP3 PE=1 SV=2"
"74","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q96P50-ACAP3_HUMAN","sp-Q96P50-ACAP3_HUMAN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3 OS=Homo sapiens GN=ACAP3 PE=1 SV=2"
"75","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q15027-ACAP1_HUMAN","sp-Q15027-ACAP1_HUMAN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens GN=ACAP1 PE=1 SV=1"
"76","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q8K2H4-ACAP1_MOUSE","sp-Q8K2H4-ACAP1_MOUSE Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 OS=Mus musculus GN=Acap1 PE=1 SV=1"
"77","TR104938_c7_g1_i4",4.32637329461565,3.09450838156999,1.49175677840319e-05,0.0148116823028982,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q96P47-AGAP3_HUMAN","sp-Q96P47-AGAP3_HUMAN Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 OS=Homo sapiens GN=AGAP3 PE=1 SV=2"
"78","TR106414_c0_g1_i3",4.26974469856185,2.80909195411848,2.19291634231249e-05,0.0194663278074019,"8.72670413517413","12.1693452713861","0.448623009766489","sp-Q9UI17-M2GD_HUMAN","sp-Q9UI17-M2GD_HUMAN Dimethylglycine dehydrogenase, mitochondrial OS=Homo sapiens GN=DMGDH PE=1 SV=2"
